@relation LocationAndTimeAndSubtittle

@attribute subtittle string
@attribute location string
@attribute time string

@data
'',baru,28/4/2013
'',bangka,2/5
'',padang,28/4/2013
'','',''
'','',15/4/2013
'','',''
'','',''
'','',14/4
'',metro,8/5
'','',19/4
'','',''
'','',14/04
'','',''
'',garut,20/4
'',semarang,20/4
'',depok,19/5/2013
'','jakarta selatan',19/5/2013
'',depok,19/5/2013
'','bandung barat',22/5/2013
'',bandung,15/5
anak,'',''
'','jakarta timur',22/5/2013
'pilot skors','',''
'',surabaya,1/1/2013
'','',''
'',bekasi,''
'',sorong,30/4
'',palu,''
'','',''
'','jakarta pusat',''
'',bukittinggi,7/5
'',bukittinggi,''
'',depok,16/4
'','',1/5
'',semarang,19/4
'','',''
'ogah tempati nas nilai rp45 miliar',cianjur,''
'',tangerang,22/5/2013
'','',13/5
'',bengkulu,''
'','',''
'','',''
'','',''
'','',24/5
'','',29/4
'','',26/4/2013
'',surabaya,''
'','',''
'',demak,14/4
'','maluku tengah',6/5
'',bekasi,''
'','jakarta selatan',30/4
'',tasikmalaya,20/5/2013
'',malang,21/4/2013
'','jakarta pusat',11/6/2013
'','',23/4
'','',20/5
'','',''
'','',6/5/2013
'','',''
'','',30/4/2013
'',pekanbaru,16/5/2013
'',metro,23/5
'','',25/4
'','',23/5
'','',15/5
'',tegal,13/5/2013
'',surakarta,20/5/2013
'','',18/4
'','',''
'','',''
'',pacitan,''
'','',mei-10/6/2013
'','',26/5/2013
'19 undur',batu,20/5
'','',14/4
'','',14/4/2013
'','',''
'',malang,25/4/2013
'',palembang,14/4/2013
'','',13/6/2013
'',denpasar,15/5
'','',23/4
'',bantul,8/5
'',buleleng,3/5
'','',''
'',surabaya,18/4
'',mimika,23/4
'','kepulauan seribu',21/4/2013
'',puncak,5/5
ktp,semarang,''
'bayangi rob',semarang,5/5/2013
'','lampung utara',5/5/2013
'','jakarta pusat',13/6
'','',19/4
'',metro,15/5
'',minahasa,''
'',yogyakarta,''
'',garut,5/5
'','',23/4/2013
'krakatau patungan bangun pabrik','',10/6/2013
'',padang,24/4
'',padang,24/4
'',padang,5/5
0,padang,''
0,padang,''
'',padang,15/5
0,makassar,''
'',padang,10/4/2013
'',padang,14/4
'',padang,1/5
'',padang,''
0,padang,''
'',padang,1/5/2013
'','',''
'','jakarta selatan',14/4
'',tangerang,68/5/2013
'','',''
'','jakarta pusat',7/5/2013
'',malang,7/5
'',yogyakarta,7/5
'',palembang,22/5/2013
'','',''
'',baru,''
'','barito kuala',5/5
'',baru,30/6/1999
'','',23/4/2013
'','',''
'',magelang,18/4
'',makassar,6/9/1952
'','',13/5/2013
'','',5/5/2013
'','',6/5
'','',22/4/2013
'',semarang,22/4
'','',18/4
'',padang,''
'','jakarta utara',14/5/2013
'',gowa,''
'',mukomuko,5/5
'',temanggung,18/5
'','',14/4
'',cilacap,7/5
'hara antimuslim myanmar','',''
'','',''
'',kuningan,''
'',kuningan,''
'',ngawi,14/4
'',ngawi,''
'',cilacap,7/5
'',bekasi,''
'',bandung,14/5/2013
'',magelang,12/4
'','',29/4/2013
'','',2/5
'','',''
'',bogor,''
'','',28/4
'','',11/9/2001
'13 busway','jakarta pusat',25/5/2013
'',bandung,21/4/2013
'','rote ndao',11/5
'','',19/5/2013
'',medan,24/5/2013
'','',14/4
'',tuban,16/4
'','',''
'','',4/5
'','',18/4
'','',''
'','',''
'','',''
'','',''
'',surabaya,20/4
'',malang,29/4/2013
'',pekalongan,''
'','',22/7/2013
'','',28/4
'',semarang,16/4
'',lebak,3/5
'','',7/5
'','',12/6/2013
'',palembang,''
'','',''
'',gorontalo,''
'','',20/4/2013
'',bandung,20/5/2013
'','',4/5
'','',''
'',yogyakarta,21/4
'','',12/6
'','jakarta selatan',15/5/2013
'','',15/4/2013
'',palembang,19/4/2013
'','',''
'','',27/6/2013
'','',''
'','',28/4/2013
'','',rahn
'','',19/4/2013
'','',''
06e,'',''
'','',''
'degan adu akting dewi irawan','',21/4
'',puncak,''
'','',6/5/2013
'','',13/4
'siap panas ekstrem riau ancam tani',pekanbaru,18/4
'siap tarif angkut naik 2035','',1/5
'','',27/5/2013
'','',''
'','',6/5
'',manokwari,5/5
'','',18/4
'',kediri,12/4/2013
'',bojonegoro,17/4
'',palembang,29/4/2013
'','',''
'',bandung,1/4/2013
'',sigi,''
'',surabaya,13-14/4/2013
'','',7/5
'','',''
'','',23/5
'','',23/4/2013
'',bogor,30/4/2013
'','',''
'','',1/5/2013
'','',7/1/2012
'','',''
senoro,'',18/4
'','jakarta selatan',''
'','',''
'',baru,14/2/2013
'',yogyakarta,28/4
'','',29/4/2013
'','',''
'',yogyakarta,27/4
'','',''
'','',8/5
'','',''
khas,indramayu,''
'','',19/4/2013
'','',19/4
'','',''
'','jakarta barat',''
'',ambon,''
'',lamongan,''
'',pamekasan,15/4
'',bukittinggi,''
'','lampung selatan',25/5
'',kendari,17/4
'','',15/4
'',lamongan,''
'',makassar,18/4/2013
'','',25/4
'','rote ndao',24/4
'','',''
'',tangerang,15/4
'','jakarta utara',15/4
'','',''
'',semarang,5/5
'','kepulauan seribu',5/5/2013
'',bekasi,6/5
'',bantul,''
'',palembang,''
'',bogor,''
'',mimika,19/4
'',kudus,''
'','palangka raya',24/5
'','bone bolango',25/5
'','jakarta selatan',''
'',surakarta,''
'','',''
'',serang,22/4
'','',5/5
'','',15/5
'',tegal,18/5/2013
'','',14/4
'','lampung tengah',6/5
'','',15/5
'','',5/5
'','',7/5
'','',7/5/2013
'','',19/4/2013
'','',13/5/2013
'','',24/4
'','',27/4
'','raja ampat',26/5/2013
'',sleman,25/4
'','',7/5/2013
'','tangerang selatan',''
'',yogyakarta,13/5/2013
'','jakarta selatan',17/4
'','',24/5
'','',''
'',mamuju,19/4/2013
'','',''
'',langsa,16/5
'bersih kanal 11 12','',''
'','',''
'',morowali,''
'',yogyakarta,14/5
'','',''
'','',16/4
'','',''
'','',30/4
'','aceh barat daya',30/4/2013
'','',''
'',metro,24/4
'','',23/5/2013.lambert
'','',6/5
'','',19/5/2013
'','raja ampat',20/5/2013
'','',''
'','',13/5/2013
'',bogor,6/5/2013
'','',24/4/2013
'','',19/4
'',medan,7/5/2013
'','tapanuli utara',12/4
'','',25/4/2013
'','jakarta selatan',25/4/2013
'','',27/4
'','',1/5
'',baru,''
'',jember,21/4/2013
'','',17/4
'',batam,''
'','jakarta utara',14/4
'',jayapura,11/4
'','',''
'',karawang,22/4
'',denpasar,8/5
'',jayapura,22/4
'','',22/4
'',jayapura,20/4
'',tabalong,22/4
'',gorontalo,16/4/2013
'','',17/4
'','',10/11/2013
'','jakarta pusat',''
'','',23/4
'',trenggalek,''
'','',23/4
'','lampung selatan',28/4
'',klaten,21/4/2013
'',pasuruan,21/4
'',lamongan,21/4
'',cilegon,25/4/2013
'',banyuwangi,14/4/2013
'',banyuwangi,''
'','',21/4
'',sumenep,24/4/2013
'',balikpapan,18/4/2013
'',sumenep,18/4/2013
'',banyuwangi,''
'','',''
'','',13/6/2013
'','',6/5
'','',''
'','',6/5
'','',24/4/2013
'','',''
'',surabaya,7/4/2013
'','',5/5
'',tangerang,13/6/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',1/7/2016
'','',''
'',bangka,21/4
'',depok,''
'','',''
'','',13/1/2011
'',denpasar,20/4
'','',20/4
'','',13/8/1991
'',surabaya,15/4
'','',14/2/2012
'',semarang,16/4
'','',''
'','',''
'','',''
'','',''
'','jakarta selatan',26/6/1985
'','',''
'',yogyakarta,''
'',yogyakarta,29/6/2013
'',bandung,''
'',cirebon,20/4/2013
'',yogyakarta,1/5
'',yogyakarta,15/4/2013
'',surakarta,''
'',baru,6/5
1,'',''
2,'',''
'3 habis','',''
'','',''
'0 jepang','',''
'',baru,17/4
'',pekalongan,28/4
'','banda aceh',30/4/2013
'',bandung,21/6
'',bandung,29/4/2013
'','tangerang selatan',25/4
'','',20/4
'','',20/4
'','',20/4
habis,'',20/4
'','',2.4/5ghz
'','',24/4/2013
'','',''
'',tangerang,27/4
'','',20/4
'',mimika,''
'','',6/5/2013
'','',''
'','',6/5
'','',21/4
'','',8/5
'','',21/4
'','',30/4
'',yogyakarta,20/4
'',yogyakarta,20/4
'',semarang,10/4
'',yogyakarta,20/4
'',yogyakarta,24/4
'',sukoharjo,5/6/2013
'',mataram,15/5
l,denpasar,6/5
1,jayapura,''
'',palembang,22/4/2013
1,jayapura,''
'','jakarta selatan',''
'',bogor,16/4/2013
'','',20/4
'','',6/5/2013
'','',2/5/2013
'','',''
'','',''
'','',6/5/2013
'','',19/5
'','',''
'',semarang,''
'1 dortmund madrid','',''
'','',''
'0 bayern barca','',''
'','',''
'',garut,7/5/2013
'',garut,5/5
'',garut,5/5/2013
'',sikka,15/4
'',bima,3/11/1994
'',bima,3/11/1994
'','',19/4
'','',''
'','',''
'',yogyakarta,''
'',semarang,25/5
'',metro,''
'','',''
'','',14/4
'',bogor,29/4
'','',smartphone
'',palembang,14/4/2013
'','',28/4/2013
'',manado,2/5
'','',''
'','',18/6/2013
'',bandung,''
'','',6/5/2013
'','',16/5/2013
'','',''
'','rokan hulu',''
'','jakarta utara',14/5
'istri sangatta takluk buaya liar','kutai timur',''
'istri anakmenantu bakal kuasai dpr','',6/5/2013
'',medan,24/4/2013
'',bogor,16/4/2013
'',bogor,16/4
'','',22/4/2013
'sukrawan beda tipis pastikasudikerta',denpasar,15/5
'','',21/4
'','',17/4/2013
'','',24/4
'','',5/5/2013
'','',''
'','',24/4
'','',''
'',jayapura,''
'','',wrc-2
'','',''
'',makassar,3/5
'',takalar,5/5
'',bandung,18/4
'','',18/4/2013
'',klaten,14/4
'','palangka raya',''
'ara batasi produksi album','',5/5
'','',24/4
'',batu,''
'',bogor,24/4
'','',''
'','',''
'',semarang,20/5
0,'',19/5/2012
'',padang,''
'','',2/6/2013
'',sukabumi,15/4
'16 siaga latgab tni',balikpapan,29/5/2013
'','',24/5/2013
'','',13/1/2011
'','',24/5/2013
'',jambi,12/9/1992
'60 kombinasi amerika eropa',kupang,10/6
'',jambi,13/5
'',mamuju,''
'','',7/5/2013
'','',20/4/2013
'',yogyakarta,4/5/2013
'','',25/5/2013
'tawangmangu mogok',surabaya,''
'',yogyakarta,14/5
'',cirebon,''
'',samarinda,23/4
'',yogyakarta,''
'','',''
'',manado,14-18/5/2013
'',padang,21/4
'',bukittinggi,15/5/2013
'','sumbawa barat',''
'',lahat,28/4
'',palembang,15/4
'',cimahi,21/5
'',medan,''
'','',19/4
'','',5/5
'',puncak,22/5/2013
'','',''
'','',26/5/2013
'',yogyakarta,''
'',surabaya,5/5/2013
'',surabaya,28/4
'',surakarta,''
'','',11/9/2001
ktp,bandung,1/1/2014
'','',4/5
'','',11/5
'',sleman,28/4
'','',''
'','',29/4
'','',''
'','',24/4
'',banjarnegara,21/4
'',banjarnegara,21/4
'',baru,28/4
'',sidoarjo,14/4
'','',7/4/2013
'','',23/5/2013
'','',25/4/2013
'','',''
'','',21-23/5/2013
'',surabaya,''
'','',11/9/2001
'',bandung,''
'',medan,28/4
'','',''
'',gorontalo,7/5/2013
'','',7/5
'','',''
'',mataram,15/6
'',mataram,15/6
'','',24/4/2013
'',metro,30/4/2013
'','jakarta selatan',3/5
'','jakarta selatan',6/5/2013
'','',7/5/2013
'',bandung,24/4
'',bogor,2/5
'',bogor,6/6
'',bandung,''
'',bandung,27/4
'','jakarta selatan',25/4/2013
'',bandung,28/4/2013
'',bandung,22/11/2012
'',bandung,24/4
'',bandung,''
'','jakarta selatan',14/4/2013
'','jakarta selatan',29/4
'',bogor,4/5/2013
'','jakarta selatan',26/4/2013
'',bandung,''
'','jakarta selatan',''
'','',22/4
'',bandung,24/4
'',bandung,''
'',bogor,6/5/2013
'',bogor,6/5/2013
'',bandung,29/4
'',bandung,28/4
'','jakarta selatan',''
'','',29/4
'','jakarta pusat',24/4
'','',22/4
'','',27/4
'','',15/5
'','',''
'','',2/5/2013
'','',''
'','',1/5/2013
'','',26/5
'','',18/4/2013
'','jakarta selatan',15/4
'',yogyakarta,19/3
'','',15/5
'','',22/5
'','',15/4
'','',11/6
'','',18/4
'','',''
'','',18/4
'led intervention','',''
'',banjarmasin,26/5/2013
'',semarang,24/5
'','aceh tenggara',''
'ugalan hancur massa','jakarta pusat',5/5
'','jakarta barat',18/4/2013
'',cirebon,''
'',konawe,25/5/2013
24,semarang,21/4
'',bekasi,19/5/2013
'','',19/5/2013
'','',''
'hati kanker kulit','',11/6/2013
'',batu,13/4
'','',26/5/2013
'','',9/5
'','',24/4
'',bogor,''
'','kepulauan aru',10/7
'','',4/5
'',yogyakarta,19/4/2013
'',malang,''
'','',20/5
'',pacitan,1/5/2013
'','',29/4/2013
'',sukabumi,''
'','',''
'',ternate,''
'coret baju ragam','',''
'',indramayu,6/5
'','',1/7/2013
'','jakarta pusat',16/4/2013
'','',''
'',ambon,''
'',probolinggo,''
'','',20/5/2013
'','',''
'',tangerang,18/5/2013
'','palangka raya',20/4
'','palangka raya',20/4
'','',16/4
'','',''
'','',13/5/2013
'','',''
'',langkat,21/4
'','',''
'','',''
'','',''
'','',21/4/2013
'',maros,20/5/2013
'',batu,10/5
'','',''
'','jakarta selatan',14/4
'','',5/5
'',sumedang,1/5
'',pamekasan,12/6/2013
'','',''
'',bojonegoro,1/5
'',sukabumi,15/4
'','tangerang selatan',3/5
'',bogor,22/5
putus,demak,21/4
'',demak,9/4
'',banyumas,20/4
'',malang,''
'','',23/5/2013
'','banda aceh',19/4/2013
'','',25/4/2013
'','',''
'','',20/4
'','',''
'','tanjung balai',27/5
40,surabaya,''
'','',18/5
'','jakarta selatan',27/4/2013
'','',2/7/2013
'','',''
'','',18/4
'','',''
'','',22/5/2013
'','',''
'',bogor,1/6/2013
'','',''
'','',''
'',banyumas,20/4/2013
'',banyumas,18/4/2013
'',banyumas,17/4
'',banyumas,16/4
'',cirebon,17/4
'','',16/5/2013
'','',''
'','',12/6/2013
'','',''
'','',25/4
'','',''
'','',24/4
'','',''
'','',29/4
'','',23/5
'','jakarta barat',15/5/2013
'','',30/4
'','',19/4/2013
'','',''
'',pekalongan,20/4
'','',''
'',bandung,15/5
'',palembang,6/6/2013
'','',13/5/2013
'','',''
'','',''
'','jakarta pusat',2/5/2013
'',sumedang,24/4
'',bandung,20/4/2013
'','',19/5/2013
'','',''
'',padang,24/4/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'','',19/4/2013
'',yogyakarta,2/5
'','',19/4/2013
'',banyuwangi,21/5/2013
'','',''
'','',''
'','',''
'',bandung,''
'',bandung,''
'','',11/5/2013
'',semarang,''
'','',14/4
'',medan,''
'','',18/4
'','jakarta barat',18/4
'','',7/5
'','',15/5
'','jakarta pusat',18/5/2013
'','gayo lues',''
'',medan,20/4/2013
'','',25/4/2013
'','',1/5
'',yogyakarta,10/5
'','',8/5
'','',15/4/2013
'','',''
'','',29/4
'','',6/5
'',gorontalo,14/4/2013
'','',19/5
'','jakarta selatan',20/4
'','',11/1/2014
'',garut,15/5/2013
'','',12/6/2013
'','',''
'','',11/4/2013
'','',''
'','',20/5/2013
'','',''
'','',7/5
'',sampang,16/4/2013
'',batu,6/5/2013
'','',6/5
'','',25/04
'','jakarta selatan',27/5/2013
'','',29/4
'','gunung kidul',11/8/2004
'','gunung kidul',3/5
'',batam,27/4
'',bandung,10/5/2013
'','jakarta selatan',3/5
'',poso,3/6/2013
'',pamekasan,''
'',bandung,14/4/2013
'',banyuwangi,12/6/2013
'','gunung kidul',29/4/2013
'','jakarta timur',15/5
'',yogyakarta,20/5/2013
'','jakarta barat',20/4/2013
'','',14/4
'',semarang,''
'anak beda','',6/5
'','',23/5/2013
'',sorong,15/5
'','',27/4/2013
'',bojonegoro,24/4
'','',19/5/2013
'',pekalongan,18/4
'',pontianak,29/4
'',balikpapan,25/4
'','',30/4
'','',''
'','',''
'','jakarta selatan',15/2/2013
'','',''
'','',15/4
'','',''
'',bangka,3/5/2013
'',badung,''
'','',''
'','jakarta pusat',27/4
'','kepulauan aru',14/4
'','',15/5
'',poso,23/4/2013
'','',26/4
'','',''
'','',14/4/2013
'','',20/4/2013
'','',19/4
'qaeda spanyol puji bom boston','',23/4/2013
'','',''
'','',16/4/2013
'','',''
'','',''
'','',''
'','jakarta utara',15/5/2013
'',bogor,17/4/2013
'',batanghari,15/5/2013
'','bengkulu selatan',1/5
'',semarang,23/4/2013
'dki gelar online 27 april','jakarta pusat',2/5/2013
'','',''
'','jakarta utara',28/4
'','',''
'','',''
'','jakarta timur',''
'',tangerang,19/5/2013
'','',24/4
'','',''
'','',''
'','',5/5/1950
'','',5/5/1950
'','',4/5
'','',''
'',palembang,''
'','',14/4
'',denpasar,15/5
'','',''
'','',''
'','',29/4
'','',26/4
'','',5/5
'','',''
'',pekalongan,''
'','',22/5
'','',''
'',puncak,''
'','jakarta barat',10/6/2013
'','',''
'','',24/4
'','',''
'','',''
'','kepulauan talaud',''
'',semarang,''
'',baru,15/5
'','',26/5
'','',3/5/2013
'','jakarta pusat',23/5
'hayam wuruk','jakarta pusat',21/4
'','',25/4
'banding ronaldo messi','',''
'','',20/4/2013
'paw ketua dprd jatim gugat gubernur',surabaya,29/4
'','',''
'','',''
'','',''
'',medan,''
'','',15/5
'',medan,''
'',pontianak,24/5/2013
'',makassar,15/5/2013
'',berau,18/4
'','',sharing
'','',29/4
'','',''
'',semarang,8/5
'','',''
'',kediri,14/4/2013
'','',20/5/2013
'',pasuruan,18/4/2013
'',malang,17/5/2013
'','',19/5/2013
'',bandung,6/5
'','',''
'','',29/4
'',garut,21/4
'',puncak,21/4
'','',15/5
'',semarang,26/5
'',jambi,25/4
'',batam,27/4
'',batam,27/4
'',metro,8/5
'','',''
'','',''
'',garut,''
'','',4/5
'','',1/5
'','',13/5
'',bogor,''
'',depok,16/4
'','batang hari',16/5
'',jambi,19/4
'',baru,17/4
'','',''
'','',''
'',medan,6/5/2013
'',palu,''
'','',lima
'','',''
'',madiun,6/5
'','',25/4
'',bojonegoro,14/4
'',magetan,''
'',jambi,''
'',baru,''
'','',18/4/2013
'','',23/4/2013
'','',''
'','',21/5
'','',26/4
'',garut,20/4
'',garut,20/4/2013
'','jakarta selatan',9/7
'','',18/4/2013
'',denpasar,1/8/2013
'','',10/5/2013
'',bandung,11/8/2013
'',bogor,23/5/2013
'',yogyakarta,''
'',bandung,7/5/2013
'','',1/4/2013
'',kuningan,27/5/2013
'',denpasar,''
'','',3/5
'','',22/4
'','',''
'',tangerang,20-21/4/2013
'',baru,''
'',batu,''
'','',26/5
'',jayapura,18/5/2013
'',bandung,15/4
'','',19/5
'','',15/4
'',tangerang,28/4
'','jakarta selatan',''
'',padangsidimpuan,5/5
'','jakarta selatan',29/4
'',bandung,1/5/2013
'',balikpapan,17/4
'','aceh tengah',16/4/2013
'','',6/5
'','',29/4
'','',25/5
'','',15/5/2013
'',baru,19-26/5/2013
'',palembang,''
'',palembang,27/4
'',bandung,''
'',manokwari,5/5/2013
'',denpasar,18/8/2013
'',ambon,21/4
'','',20/5/2013
'','maluku tenggara',10/6
'',lebak,7/5
'',bandung,28/4
'',palembang,''
'',surabaya,28/4
'',bandung,27/4
'',yogyakarta,21/4
40,'',''
'',makassar,''
'','',''
'','',7/5/2013
'',bandung,25/4/2013
'14 myanmar kualifikasi afc',depok,26/5
'23 asah mental kandang lawan','',''
'23 main individual',malang,''
'23 seleksi',yogyakarta,6/5
'pikuk politik','',15/4
'','',15/4
'','',''
'','',''
'',fakfak,27/4
'',bukittinggi,''
'','biak numfor',''
'',bogor,''
'',lamongan,17-20/5/2013
'','',''
'','',23/5/2013
'','',''
'','',''
'','',''
'','',''
'',palu,10/4/2013
'','',''
'',pekanbaru,20/4
'','',15/4
'','',15/4
'',surabaya,7/5
'',gorontalo,16/4
'','',29/4
'',sampang,9/6
'',batam,''
'','sumbawa barat',20/4
'','',''
'','deli serdang',4/5
'',batam,5/5
'','',23/4
'',ponorogo,''
'','jakarta timur',14/4/2013
'',pekalongan,14/7/2011
'',bogor,6/5
'',wakatobi,14/5
'','',24/4/2013
'',yogyakarta,21/5
'','jakarta utara',9-15/6/2013
'',gorontalo,14/4/2013
'',sleman,5/5
'',rembang,7/5
'','',11/6/2013
'',situbondo,4/5/2013
'',semarang,25/5/2013
'','ogan komering ulu',22/4/2013
'','',25/4
'',situbondo,3/5
'',surabaya,''
'','jakarta timur',''
'',lhokseumawe,''
'',situbondo,4/5/2013
'',situbondo,4/5/2013
'au bantu distribusi naskah soal un 11 provinsi',gorontalo,14/4
'au tolak hibah f5 korea','',''
'',langkat,''
'','',14/6
'',cirebon,''
'','',''
'','',''
'','jakarta pusat',6/5
'','',12/6/2013
'','bandar lampung',18/4
'','jakarta utara',1/5/2013
'',bekasi,24/4/2013
'','',''
'','',''
'','',''
'','',''
'','jakarta timur',15/9/1984
'','',''
'','',''
'liliyana juarai india open superseries 2013','',28/4
'liliyana optimis lawan cina','',20/5/2013
'liliyana sulit hadapi franshendy','',''
'lilyana 16 menit kandas abhinavkristi','',''
'','',''
'','',27/4
'',surabaya,''
'','',''
'','',''
'','',19/5/2013
'','',23/5
'','',''
'','',19/5/2013
'','',27/5/2013
'','',27/5/2013
'','',27/5/2013
'','',30/4
'','',6/5/2013
'','',''
'','kutai kartanegara',30/4
'','',6/5
'','',''
0,'',''
'','',''
'','',''
'',yogyakarta,22/4/2013
'','',20/4/2013
'','',20/4/2013
'','',16/4/2013
'','',15/5/2013
'','',''
'','',7/5
'',yogyakarta,''
'papua road to be rescheduled','pegunungan bintang',''
'',kuningan,''
'',kudus,15/5/2013
'','',''
'',purwakarta,6/5
'',kuningan,23/4/2013
'',trenggalek,''
'',bogor,6/5/2013
'','jakarta selatan',6/5
'','',19/4/2013
'','',19/4
'','',14/4/2009
'','',29/4
'','',20-21/4/2013
'','',19/4
'','',1/5/2013
'',padang,''
'',temanggung,''
'','',12/4
'','',19/4
'','',30/4
'','',''
'','',''
'',manado,''
'','',15/5/2013
'','',15/5/2013
'','',8/5
'','jakarta barat',16/4/2013
'','',10/6
'','',14/4
'','',8/5
'','jakarta pusat',26/5
'',tabanan,''
'',bandung,25/5
'','',''
'','',18/4/2013
'','jakarta barat',28/4
'','',''
'','',19/5/2013
'',tulungagung,29/4/2013
'',padang,''
'','',''
'','',6/5
'','',14/5
'','',''
'','',''
'israel bahas kompensasi rang 2010','',''
'','',''
'','',''
'',pekanbaru,22/4/2012
'','',''
'',surabaya,15/4/2013
'',bandung,13/4/2013
'','',28/4
'','',''
'',bandung,21/4/2013
'','',28/5/2013
'','',keyword
'',bandung,11-12/6/2013
'',sampang,21/5/2013
'','',''
'','',15/4
'','',''
'','',16/5/2013
'','',''
'','',''
'',bandung,27/5
'','jakarta selatan',29/4
'','tanjung jabung timur',''
'',malang,''
17,padang,6--10/6/2013
'',metro,8/5
'',bandung,''
'','',scroll
'','',20/4
'',yogyakarta,''
'',yogyakarta,7/5
'',yogyakarta,18-21/6/2013
ptm,'',28/4
'',kuningan,25/4
'',bogor,20/4
'','jakarta selatan',26/4/2013
'','tangerang selatan',26/4/2013
'','',''
'','jakarta pusat',27/4/2013
'',mojokerto,18/4/2013
'',binjai,15/4
'','jakarta utara',16/4/2013
'',gorontalo,18/4/2013
'',poso,6/5/2013
'',bima,16/4/2013
'',bogor,15/4
'',balikpapan,16/4/2013
'',gorontalo,18/4/2013
'','jakarta pusat',6/5
'','',15/5/2013
'',sidoarjo,''
'',garut,''
'jakarta gratis','',22/6/2013
'','',1/5/2013
'',pidie,25/4
'',cilacap,''
'islam minta bijaksana sikapi keras myanmar',magelang,25/5
'','jakarta selatan',25/5/2013
'',yogyakarta,''
'',medan,''
'',manado,''
'',bantul,''
'','',18/4
'2 mei','jakarta selatan',28/4/2013
'','',''
'',gorontalo,17/4
'',kupang,18/4
'','',25/4
'',jayapura,''
'',kupang,24/4
'','kutai timur',''
'',ternate,''
'',pekanbaru,15/4
'',cilacap,15/4
'',manado,17/4
'',mataram,15/4
'',gorontalo,15/4
'',bogor,15/4
'','',18/4
'',yogyakarta,21/4
'','',''
'',banjarnegara,5/5
'','jakarta timur',6/5
'',yogyakarta,''
'',gorontalo,15/4/2013
'',lebak,20/4
'',serang,22/4
'',bekasi,''
filipina,manado,24/4
'','',22/4
'','',18/4/2013
'',yogyakarta,18/4/2013
'',gorontalo,14/4/2013
'','',15/4
'','jakarta barat',15/4/2013
'',bogor,15/4
'','',28/4/2013
'unnes sikapi tunda un positif',semarang,''
'uneg perdana sbyudhoyono','',24/4/2013
50,'',''
'','',''
'','',''
polri,mojokerto,''
'','',1/5
'','',11/6/2013
'',surabaya,''
'',depok,''
'','jakarta barat',27/4
'',yogyakarta,20/4
'','jakarta pusat',22/5
'',denpasar,29/4
'',samarinda,''
'',makassar,''
'',yogyakarta,20/5/2013
'',gorontalo,18/4
'',metro,15/5
'','',30/4/2013
'',bandung,24/4
'','',''
'','timor tengah utara',5/5
'',bandung,''
'',bandung,''
'',baru,''
'ernest tim','',24/4
'','',''
'',sorong,13/5/2013
'','',5/5/2013
'','',6/5
'','jakarta selatan',18/5
'','jakarta pusat',1/5/2013
'',surabaya,15/4
'',bandung,''
'','',3/4
'','',17/4
'','',13/5/2013
'',surakarta,18/4
'','',''
'','',20/4
'','',27/5/2013
'','',''
'',bekasi,25/4/2013
'','',6/5
'','',''
'','',24/5
'','',11/9/2001
'','banda aceh',25/4/2013
'',bandung,''
'','',7/5/2013
'',yogyakarta,''
'','',11/6
'','',''
'','',26/5
0,bandung,20/4/2013
'','',''
'','',''
'','',29/4/2013
'','',''
'',surabaya,6/8/1983
'',surabaya,6/8/1983
'','',15/5
'',denpasar,''
'','',''
'','',6/5
'','',6/5
'','',''
'','',''
'','jakarta selatan',28/4/2013
'','jakarta selatan',15/4/2013
'',bogor,14/4
'','',15/4
'','',3/5/2013
'','',7/5
'',mimika,''
'',sigi,''
'',situbondo,4/5/2013
'',metro,7/5
'','',''
'','',21/4
'','',21/4
'',puncak,21/4
'','',''
'','',21/4
'','',''
'',surabaya,7/5/2013
'','kutai kartanegara',30/4
'','',28/4
'','',26/5/2013
'','',1/2/2013
'','',''
'','',28/4
'','',17/05
'','',18/4/2013
'','',april-2/5/2013
'','',''
off,'',26/5
'','',19/5
'','',8/5
'boas harap wig','',11/5/2013
'boas tolak spurs andal bale','',4/5/2013
'boas minta bale tahan spurs','',''
'boas minta bale tahan','',''
'','',15/4
'','',''
'',badung,''
'','',6/5
'','',2/5/2013
'','',6/5/2013
'','',april-2/5/2013
'','',''
'','',''
'','',18/4
'','',11/4
'',bogor,25/4
'',bogor,23/5
'','',15/5
'',purwakarta,24/4
kejar,'',13/5
'','',31/4
'','',''
'','',''
'dragon bigbang bayi','',10/6
'','',18/6/2013
'','',''
'','',''
'','',21/6
'',jambi,12/6/2013
'','',22/4
'',metro,15/4/2013
'','jakarta pusat',''
'',wakatobi,''
'',wakatobi,14/5/2013
'',bogor,25/4/2013
'',bondowoso,6/5/2013
'','',18/4
'',surabaya,15/4/2013
'','',18/4
'','',''
'','',4/5/2013
'',temanggung,''
'','',26/5
'','',''
'',sigi,20/5/2013
'','',''
'',surakarta,23/4
'','ogan ilir',''
'',bandung,20/5
'','jakarta selatan',''
'',cirebon,12/6/2013
'',cirebon,3/5
'',surabaya,23/4
'','jakarta selatan',''
'','jakarta utara',25/4
'',makassar,6/5
'',makassar,6/5
'',makassar,6/5
'',makassar,6/5/2013
'',makassar,15/4
'',medan,1/5/2013
'',medan,15/5
'',medan,10/5/2013
'',palembang,14/4
'','',''
'',samarinda,25/4
'',temanggung,8/5
'','jakarta selatan',''
'','',''
'','',''
'','',''
'','',''
'','jakarta pusat',15/4/2013
